Farmer_ID,Region,Crop,Coop_Member,Farm_Size_Ha,Loan_Amount_TZS,Probability_of_Default,LGD,Expected_Loss_TZS,Actual_Default,Risk_Category
NMB-AGRI-02139,0.5649157581764123,0.5649671052631579,False,10.0,1277000,59.1,0.45,339714,1,HIGH
NMB-AGRI-02026,0.5387634936211972,0.5583398590446359,False,4.9,1347000,55.8,0.45,338341,0,HIGH
NMB-AGRI-02637,0.5788402848423194,0.5649671052631579,True,1.6,1247000,59.9,0.45,336153,1,HIGH
NMB-AGRI-00893,0.5649157581764123,0.5640031031807603,False,5.2,1337000,55.7,0.45,335387,1,HIGH
NMB-AGRI-01770,0.5649157581764123,0.5649671052631579,True,7.6,1768000,42.1,0.45,334940,1,MEDIUM
NMB-AGRI-03102,0.5387634936211972,0.5689655172413793,True,8.3,1839000,40.4,0.45,334673,0,MEDIUM
NMB-AGRI-04935,0.5387634936211972,0.5640031031807603,True,7.0,1265000,58.6,0.45,333504,1,HIGH
NMB-AGRI-02901,0.572020725388601,0.5583398590446359,True,8.4,1689000,43.6,0.45,331357,0,MEDIUM
NMB-AGRI-03402,0.5387634936211972,0.5583398590446359,True,1.4,2434000,30.2,0.45,331171,0,MEDIUM
NMB-AGRI-02266,0.5788402848423194,0.5640031031807603,True,3.6,1372000,53.5,0.45,330509,0,HIGH
NMB-AGRI-03774,0.5788402848423194,0.5640031031807603,True,6.5,1559000,46.7,0.45,327599,1,MEDIUM
NMB-AGRI-03175,0.5788402848423194,0.5640031031807603,False,5.6,1466000,49.6,0.45,327285,1,MEDIUM
NMB-AGRI-01502,0.5649157581764123,0.5640031031807603,True,1.2,1201000,59.7,0.45,322727,1,HIGH
NMB-AGRI-03286,0.5387634936211972,0.5649671052631579,False,3.0,1788000,39.9,0.45,321410,1,MEDIUM
NMB-AGRI-01112,0.572020725388601,0.5689655172413793,True,5.0,1339000,53.3,0.45,321065,1,HIGH
NMB-AGRI-03125,0.572020725388601,0.5689655172413793,True,8.9,1786000,39.9,0.45,321061,1,MEDIUM
NMB-AGRI-03721,0.572020725388601,0.5649671052631579,False,5.6,1582000,45.0,0.45,320031,0,MEDIUM
NMB-AGRI-04074,0.56640625,0.5649671052631579,True,3.0,1641000,43.3,0.45,319901,1,MEDIUM
NMB-AGRI-00696,0.5649157581764123,0.5583398590446359,False,7.2,1532000,46.2,0.45,318320,1,MEDIUM
NMB-AGRI-04387,0.572020725388601,0.5583398590446359,False,0.6,1409000,50.2,0.45,318135,0,HIGH
NMB-AGRI-02701,0.5649157581764123,0.5583398590446359,False,1.1,2143000,32.8,0.45,316621,0,MEDIUM
NMB-AGRI-01753,0.56640625,0.5649671052631579,True,7.2,1810000,38.9,0.45,316510,1,MEDIUM
NMB-AGRI-04122,0.5788402848423194,0.5649671052631579,True,3.1,1277000,54.2,0.45,311188,1,HIGH
NMB-AGRI-04999,0.56640625,0.5583398590446359,True,3.4,1481000,46.7,0.45,310905,1,MEDIUM
NMB-AGRI-03373,0.5649157581764123,0.5689655172413793,True,7.1,1317000,52.4,0.45,310344,1,HIGH
NMB-AGRI-04849,0.5387634936211972,0.5649671052631579,False,4.1,1627000,41.7,0.45,305464,0,MEDIUM
NMB-AGRI-01125,0.5788402848423194,0.5583398590446359,True,6.7,1223000,55.2,0.45,303783,0,HIGH
NMB-AGRI-04855,0.56640625,0.5689655172413793,True,5.5,1720000,39.0,0.45,302160,1,MEDIUM
NMB-AGRI-04658,0.5788402848423194,0.5649671052631579,True,3.9,1900000,35.3,0.45,302077,0,MEDIUM
NMB-AGRI-03420,0.5649157581764123,0.5583398590446359,True,2.9,1556000,42.9,0.45,300449,0,MEDIUM
NMB-AGRI-00017,0.56640625,0.5640031031807603,True,2.0,1230000,54.1,0.45,299671,1,HIGH
NMB-AGRI-02062,0.5387634936211972,0.5640031031807603,True,8.2,1050000,63.2,0.45,298532,0,HIGH
NMB-AGRI-00672,0.56640625,0.5583398590446359,True,5.7,1666000,39.8,0.45,298256,1,MEDIUM
NMB-AGRI-03418,0.5649157581764123,0.5649671052631579,False,0.8,1381000,47.9,0.45,297590,1,MEDIUM
NMB-AGRI-00682,0.572020725388601,0.5640031031807603,True,0.9,1177000,56.1,0.45,297202,1,HIGH
NMB-AGRI-03577,0.5649157581764123,0.5640031031807603,False,6.4,1521000,43.3,0.45,296362,1,MEDIUM
NMB-AGRI-02305,0.572020725388601,0.5649671052631579,True,8.6,1264000,52.1,0.45,296107,0,HIGH
NMB-AGRI-01739,0.5649157581764123,0.5649671052631579,True,3.1,1571000,41.7,0.45,294909,1,MEDIUM
NMB-AGRI-02408,0.572020725388601,0.5640031031807603,True,9.6,1180000,55.5,0.45,294904,0,HIGH
NMB-AGRI-01866,0.572020725388601,0.5649671052631579,False,0.8,1392000,47.0,0.45,294709,1,MEDIUM
NMB-AGRI-00432,0.5649157581764123,0.5583398590446359,True,1.4,1504000,43.4,0.45,293731,1,MEDIUM
NMB-AGRI-02836,0.56640625,0.5583398590446359,False,4.4,1396000,46.7,0.45,293517,0,MEDIUM
NMB-AGRI-02237,0.5649157581764123,0.5583398590446359,True,8.2,1937000,33.3,0.45,289830,1,MEDIUM
NMB-AGRI-03332,0.5387634936211972,0.5640031031807603,True,3.4,1544000,41.6,0.45,289078,1,MEDIUM
NMB-AGRI-02812,0.5788402848423194,0.5649671052631579,False,1.3,1934000,33.2,0.45,289033,1,MEDIUM
NMB-AGRI-02282,0.5788402848423194,0.5640031031807603,False,7.8,1541000,41.6,0.45,288421,1,MEDIUM
NMB-AGRI-01430,0.572020725388601,0.5583398590446359,False,8.8,1162000,55.1,0.45,288266,0,HIGH
NMB-AGRI-04869,0.5387634936211972,0.5649671052631579,True,8.5,1298000,49.0,0.45,286462,1,MEDIUM
NMB-AGRI-03417,0.5387634936211972,0.5583398590446359,True,5.3,1881000,33.7,0.45,285318,1,MEDIUM
NMB-AGRI-03479,0.5788402848423194,0.5689655172413793,False,6.2,1239000,51.0,0.45,284463,0,HIGH
NMB-AGRI-02555,0.5387634936211972,0.5583398590446359,False,3.7,1193000,52.6,0.45,282223,0,HIGH
NMB-AGRI-01780,0.5649157581764123,0.5649671052631579,True,2.1,1574000,39.7,0.45,281324,1,MEDIUM
NMB-AGRI-04231,0.5788402848423194,0.5649671052631579,False,1.2,1266000,49.2,0.45,280159,0,MEDIUM
NMB-AGRI-04345,0.5387634936211972,0.5689655172413793,True,5.9,1810000,34.4,0.45,279926,1,MEDIUM
NMB-AGRI-00451,0.5649157581764123,0.5583398590446359,True,1.7,1399000,44.3,0.45,279039,0,MEDIUM
NMB-AGRI-04987,0.5788402848423194,0.5640031031807603,True,3.6,1384000,44.8,0.45,278832,0,MEDIUM
NMB-AGRI-04139,0.572020725388601,0.5649671052631579,False,1.5,2333000,26.5,0.45,278361,0,LOW
NMB-AGRI-04778,0.56640625,0.5640031031807603,False,7.0,1388000,44.3,0.45,276754,1,MEDIUM
NMB-AGRI-03396,0.56640625,0.5583398590446359,False,4.7,1019000,59.6,0.45,273367,0,HIGH
NMB-AGRI-02988,0.56640625,0.5583398590446359,True,3.0,1387000,43.5,0.45,271473,1,MEDIUM
NMB-AGRI-02541,0.5788402848423194,0.5649671052631579,True,8.2,1216000,48.8,0.45,267227,1,MEDIUM
NMB-AGRI-00083,0.56640625,0.5583398590446359,True,3.2,1397000,42.3,0.45,265642,1,MEDIUM
NMB-AGRI-00162,0.56640625,0.5689655172413793,True,1.2,1167000,50.3,0.45,264043,1,HIGH
NMB-AGRI-04833,0.56640625,0.5689655172413793,False,7.8,956000,60.8,0.45,261443,0,HIGH
NMB-AGRI-03826,0.5387634936211972,0.5640031031807603,False,0.7,1434000,40.2,0.45,259365,0,MEDIUM
NMB-AGRI-04451,0.572020725388601,0.5649671052631579,False,3.1,1534000,37.6,0.45,259333,1,MEDIUM
NMB-AGRI-03004,0.572020725388601,0.5640031031807603,True,7.3,1150000,50.1,0.45,259130,0,HIGH
NMB-AGRI-04551,0.5788402848423194,0.5640031031807603,True,9.0,1309000,44.0,0.45,259028,1,MEDIUM
NMB-AGRI-01021,0.5387634936211972,0.5689655172413793,True,9.9,1893000,30.4,0.45,258847,1,MEDIUM
NMB-AGRI-01726,0.5788402848423194,0.5689655172413793,False,3.5,1226000,46.3,0.45,255698,1,MEDIUM
NMB-AGRI-03931,0.56640625,0.5649671052631579,True,7.0,1243000,45.7,0.45,255590,0,MEDIUM
NMB-AGRI-01082,0.572020725388601,0.5583398590446359,True,1.5,1271000,44.5,0.45,254632,0,MEDIUM
NMB-AGRI-02712,0.56640625,0.5640031031807603,False,7.8,1083000,52.1,0.45,253987,0,HIGH
NMB-AGRI-00070,0.5387634936211972,0.5649671052631579,False,4.4,1123000,49.8,0.45,251662,1,MEDIUM
NMB-AGRI-01126,0.5649157581764123,0.5583398590446359,True,1.3,1099000,50.9,0.45,251560,0,HIGH
NMB-AGRI-01733,0.56640625,0.5583398590446359,False,9.0,1652000,33.4,0.45,248425,1,MEDIUM
NMB-AGRI-03625,0.572020725388601,0.5689655172413793,True,8.4,903000,59.2,0.45,240587,1,HIGH
NMB-AGRI-01191,0.5387634936211972,0.5640031031807603,True,7.6,918000,58.2,0.45,240475,0,HIGH
NMB-AGRI-04879,0.572020725388601,0.5583398590446359,False,1.0,1463000,35.9,0.45,236535,1,MEDIUM
NMB-AGRI-04730,0.5387634936211972,0.5640031031807603,False,8.7,984000,53.2,0.45,235725,0,HIGH
NMB-AGRI-03776,0.5788402848423194,0.5583398590446359,False,2.2,1322000,39.5,0.45,234999,0,MEDIUM
NMB-AGRI-04594,0.572020725388601,0.5583398590446359,True,7.7,1069000,48.6,0.45,233597,1,MEDIUM
NMB-AGRI-04856,0.572020725388601,0.5583398590446359,True,3.9,855000,60.2,0.45,231762,0,HIGH
NMB-AGRI-02091,0.572020725388601,0.5689655172413793,True,1.8,1316000,39.1,0.45,231355,0,MEDIUM
NMB-AGRI-02276,0.56640625,0.5583398590446359,True,1.3,1542000,33.3,0.45,230771,1,MEDIUM
NMB-AGRI-00913,0.5387634936211972,0.5640031031807603,False,3.1,1046000,48.3,0.45,227136,1,MEDIUM
NMB-AGRI-03602,0.5788402848423194,0.5649671052631579,True,4.8,1476000,34.2,0.45,227100,0,MEDIUM
NMB-AGRI-01186,0.5387634936211972,0.5649671052631579,True,3.3,1004000,50.3,0.45,227037,1,HIGH
NMB-AGRI-03611,0.56640625,0.5583398590446359,False,1.0,1099000,45.9,0.45,227004,1,MEDIUM
NMB-AGRI-04496,0.572020725388601,0.5583398590446359,False,9.8,1015000,49.6,0.45,226762,0,MEDIUM
NMB-AGRI-01992,0.5788402848423194,0.5640031031807603,True,6.4,929000,54.1,0.45,226004,1,HIGH
NMB-AGRI-04792,0.56640625,0.5640031031807603,False,8.2,1298000,38.7,0.45,225758,1,MEDIUM
NMB-AGRI-04428,0.56640625,0.5583398590446359,True,8.3,1737000,28.8,0.45,225075,0,LOW
NMB-AGRI-04147,0.5788402848423194,0.5689655172413793,True,1.4,925000,53.8,0.45,224024,1,HIGH
NMB-AGRI-00390,0.5387634936211972,0.5583398590446359,False,5.2,826000,60.3,0.45,224024,1,HIGH
NMB-AGRI-02855,0.5788402848423194,0.5689655172413793,False,0.9,759000,65.5,0.45,223842,1,HIGH
NMB-AGRI-02605,0.5788402848423194,0.5689655172413793,False,7.3,953000,52.1,0.45,223366,1,HIGH
NMB-AGRI-03898,0.5649157581764123,0.5640031031807603,False,4.9,1204000,41.1,0.45,222875,0,MEDIUM
NMB-AGRI-03150,0.5387634936211972,0.5649671052631579,True,5.6,1089000,45.2,0.45,221401,0,MEDIUM
NMB-AGRI-02938,0.5387634936211972,0.5649671052631579,True,5.7,1076000,45.6,0.45,220855,0,MEDIUM
NMB-AGRI-01388,0.5788402848423194,0.5649671052631579,True,5.7,1002000,49.0,0.45,220755,1,MEDIUM
NMB-AGRI-03811,0.5788402848423194,0.5649671052631579,False,5.0,1051000,46.2,0.45,218363,0,MEDIUM
NMB-AGRI-02397,0.5387634936211972,0.5649671052631579,True,0.6,1519000,31.7,0.45,216547,1,MEDIUM
NMB-AGRI-02888,0.5788402848423194,0.5583398590446359,True,3.4,825000,58.2,0.45,216173,1,HIGH
NMB-AGRI-00959,0.5387634936211972,0.5640031031807603,True,3.4,1144000,41.9,0.45,215800,0,MEDIUM
NMB-AGRI-04728,0.56640625,0.5640031031807603,True,9.8,1438000,33.3,0.45,215746,1,MEDIUM
NMB-AGRI-02940,0.56640625,0.5649671052631579,False,10.0,906000,52.6,0.45,214534,1,HIGH
NMB-AGRI-01404,0.5387634936211972,0.5649671052631579,True,4.1,1583000,29.5,0.45,209909,1,LOW
NMB-AGRI-01721,0.5788402848423194,0.5649671052631579,True,2.1,722000,64.6,0.45,209868,0,HIGH
NMB-AGRI-04312,0.56640625,0.5583398590446359,True,5.9,1058000,43.6,0.45,207748,1,MEDIUM
NMB-AGRI-00211,0.5649157581764123,0.5640031031807603,False,5.2,807000,57.1,0.45,207237,1,HIGH
NMB-AGRI-02597,0.5387634936211972,0.5583398590446359,False,3.2,965000,47.7,0.45,207220,1,MEDIUM
NMB-AGRI-01703,0.572020725388601,0.5583398590446359,True,5.9,625000,73.2,0.45,205774,0,VERY_HIGH
NMB-AGRI-04332,0.5788402848423194,0.5689655172413793,False,8.0,1094000,41.7,0.45,205317,1,MEDIUM
NMB-AGRI-00882,0.5788402848423194,0.5689655172413793,False,4.0,889000,51.0,0.45,203938,0,HIGH
NMB-AGRI-03107,0.5788402848423194,0.5649671052631579,False,9.9,893000,50.6,0.45,203520,0,HIGH
NMB-AGRI-04207,0.5788402848423194,0.5689655172413793,False,7.2,1135000,39.8,0.45,203452,0,MEDIUM
NMB-AGRI-03876,0.572020725388601,0.5583398590446359,False,8.7,1149000,39.1,0.45,202288,1,MEDIUM
NMB-AGRI-00024,0.5387634936211972,0.5649671052631579,True,7.5,880000,51.1,0.45,202190,1,HIGH
NMB-AGRI-02321,0.56640625,0.5689655172413793,True,0.6,887000,49.9,0.45,199080,0,MEDIUM
NMB-AGRI-03873,0.572020725388601,0.5689655172413793,True,1.3,967000,45.4,0.45,197396,0,MEDIUM
NMB-AGRI-00935,0.5387634936211972,0.5689655172413793,False,8.4,629000,69.6,0.45,196982,0,HIGH
NMB-AGRI-01339,0.56640625,0.5583398590446359,True,1.6,1047000,41.6,0.45,196156,0,MEDIUM
NMB-AGRI-02008,0.572020725388601,0.5640031031807603,True,4.0,936000,46.1,0.45,194123,1,MEDIUM
NMB-AGRI-01576,0.572020725388601,0.5649671052631579,True,6.3,674000,63.8,0.45,193556,0,HIGH
NMB-AGRI-04830,0.5649157581764123,0.5649671052631579,False,8.9,935000,45.9,0.45,193208,0,MEDIUM
NMB-AGRI-00964,0.5788402848423194,0.5583398590446359,True,3.4,1011000,42.3,0.45,192395,1,MEDIUM
NMB-AGRI-00857,0.5649157581764123,0.5583398590446359,False,8.0,1105000,38.7,0.45,192378,1,MEDIUM
NMB-AGRI-03940,0.5788402848423194,0.5583398590446359,True,6.3,717000,59.6,0.45,192321,0,HIGH
NMB-AGRI-01243,0.572020725388601,0.5649671052631579,True,2.1,982000,43.4,0.45,191731,0,MEDIUM
NMB-AGRI-00309,0.56640625,0.5583398590446359,True,4.3,994000,42.8,0.45,191470,0,MEDIUM
NMB-AGRI-04495,0.5387634936211972,0.5583398590446359,True,3.6,790000,53.8,0.45,191223,1,HIGH
NMB-AGRI-03457,0.5649157581764123,0.5689655172413793,False,4.7,597000,70.9,0.45,190368,1,VERY_HIGH
NMB-AGRI-02036,0.5649157581764123,0.5640031031807603,True,8.4,1155000,36.6,0.45,190112,0,MEDIUM
NMB-AGRI-02979,0.56640625,0.5649671052631579,True,2.5,914000,45.9,0.45,188888,1,MEDIUM
NMB-AGRI-02195,0.5649157581764123,0.5640031031807603,True,2.2,941000,44.5,0.45,188432,0,MEDIUM
NMB-AGRI-02973,0.5649157581764123,0.5583398590446359,True,0.9,1011000,40.9,0.45,186260,1,MEDIUM
NMB-AGRI-01289,0.56640625,0.5583398590446359,False,5.1,644000,64.1,0.45,185667,0,HIGH
NMB-AGRI-01167,0.56640625,0.5640031031807603,True,0.6,1136000,36.3,0.45,185363,1,MEDIUM
NMB-AGRI-00528,0.56640625,0.5689655172413793,False,2.2,931000,44.1,0.45,184814,0,MEDIUM
NMB-AGRI-04213,0.5649157581764123,0.5583398590446359,False,0.8,1158000,35.4,0.45,184543,1,MEDIUM
NMB-AGRI-03942,0.5387634936211972,0.5689655172413793,True,6.2,1152000,35.6,0.45,184312,0,MEDIUM
NMB-AGRI-04852,0.5387634936211972,0.5689655172413793,False,7.6,601000,66.6,0.45,180186,1,HIGH
NMB-AGRI-00224,0.5387634936211972,0.5689655172413793,True,2.5,1224000,32.7,0.45,180145,1,MEDIUM
NMB-AGRI-02229,0.5788402848423194,0.5640031031807603,False,1.3,650000,61.6,0.45,180045,1,HIGH
NMB-AGRI-03372,0.5387634936211972,0.5689655172413793,True,1.7,1287000,31.0,0.45,179709,1,MEDIUM
NMB-AGRI-03075,0.572020725388601,0.5689655172413793,True,1.9,752000,52.1,0.45,176395,1,HIGH
NMB-AGRI-02242,0.5649157581764123,0.5689655172413793,True,9.6,890000,43.7,0.45,174958,0,MEDIUM
NMB-AGRI-01369,0.5788402848423194,0.5640031031807603,True,2.6,779000,49.6,0.45,173899,0,MEDIUM
NMB-AGRI-04408,0.56640625,0.5649671052631579,True,0.9,797000,48.3,0.45,173311,1,MEDIUM
NMB-AGRI-04882,0.56640625,0.5640031031807603,True,4.4,1087000,35.2,0.45,172411,0,MEDIUM
NMB-AGRI-04908,0.5649157581764123,0.5583398590446359,False,0.9,1011000,37.7,0.45,171436,1,MEDIUM
NMB-AGRI-00604,0.5788402848423194,0.5583398590446359,True,6.4,779000,48.6,0.45,170200,0,MEDIUM
NMB-AGRI-02171,0.5387634936211972,0.5689655172413793,False,2.9,685000,55.2,0.45,170078,0,HIGH
NMB-AGRI-04807,0.5387634936211972,0.5583398590446359,True,9.1,686000,55.0,0.45,169865,0,HIGH
NMB-AGRI-02586,0.5788402848423194,0.5640031031807603,True,6.1,765000,49.2,0.45,169526,1,MEDIUM
NMB-AGRI-04878,0.572020725388601,0.5649671052631579,True,4.6,745000,50.5,0.45,169403,1,HIGH
NMB-AGRI-02728,0.572020725388601,0.5640031031807603,False,2.9,849000,44.1,0.45,168635,0,MEDIUM
NMB-AGRI-03988,0.5387634936211972,0.5583398590446359,True,9.6,1003000,37.4,0.45,168594,0,MEDIUM
NMB-AGRI-01228,0.5788402848423194,0.5649671052631579,False,7.3,694000,54.0,0.45,168505,1,HIGH
NMB-AGRI-02458,0.5387634936211972,0.5583398590446359,False,5.6,668000,55.8,0.45,167611,1,HIGH
NMB-AGRI-00452,0.56640625,0.5640031031807603,False,2.8,846000,43.0,0.45,163785,1,MEDIUM
NMB-AGRI-02619,0.56640625,0.5689655172413793,False,1.5,553000,65.8,0.45,163713,0,HIGH
NMB-AGRI-00631,0.5387634936211972,0.5640031031807603,True,4.8,963000,37.8,0.45,163690,1,MEDIUM
NMB-AGRI-01972,0.572020725388601,0.5689655172413793,True,3.9,616000,58.8,0.45,162926,0,HIGH
NMB-AGRI-03427,0.56640625,0.5583398590446359,False,4.0,822000,43.8,0.45,162032,0,MEDIUM
NMB-AGRI-04269,0.5387634936211972,0.5689655172413793,True,0.7,605000,59.5,0.45,162003,1,HIGH
NMB-AGRI-03527,0.5387634936211972,0.5640031031807603,False,7.2,693000,51.9,0.45,161833,1,HIGH
NMB-AGRI-03455,0.56640625,0.5640031031807603,True,10.0,763000,46.3,0.45,159077,1,MEDIUM
NMB-AGRI-02604,0.5649157581764123,0.5649671052631579,True,7.1,975000,36.0,0.45,157960,0,MEDIUM
NMB-AGRI-00154,0.5788402848423194,0.5649671052631579,True,3.1,723000,48.3,0.45,157005,1,MEDIUM
NMB-AGRI-04564,0.572020725388601,0.5640031031807603,True,8.5,947000,36.6,0.45,156162,1,MEDIUM
NMB-AGRI-04742,0.5788402848423194,0.5583398590446359,False,7.3,877000,39.4,0.45,155536,1,MEDIUM
NMB-AGRI-02768,0.5387634936211972,0.5689655172413793,True,1.9,1263000,27.3,0.45,155182,1,LOW
NMB-AGRI-04016,0.572020725388601,0.5689655172413793,True,7.8,566000,60.8,0.45,154761,0,HIGH
NMB-AGRI-01154,0.572020725388601,0.5583398590446359,True,3.8,762000,44.7,0.45,153360,0,MEDIUM
NMB-AGRI-04237,0.5387634936211972,0.5583398590446359,False,7.4,656000,51.8,0.45,153028,1,HIGH
NMB-AGRI-03486,0.5788402848423194,0.5689655172413793,True,5.7,786000,42.6,0.45,150635,0,MEDIUM
NMB-AGRI-04208,0.5788402848423194,0.5689655172413793,True,6.4,518000,64.4,0.45,150015,0,HIGH
NMB-AGRI-03470,0.572020725388601,0.5583398590446359,True,5.3,497000,66.6,0.45,149035,1,HIGH
NMB-AGRI-02125,0.572020725388601,0.5689655172413793,True,7.6,567000,58.4,0.45,148987,1,HIGH
NMB-AGRI-03226,0.5788402848423194,0.5649671052631579,True,9.4,559000,58.7,0.45,147646,1,HIGH
NMB-AGRI-04256,0.5649157581764123,0.5640031031807603,False,6.6,594000,54.8,0.45,146409,1,HIGH
NMB-AGRI-02809,0.56640625,0.5583398590446359,True,7.2,788000,41.2,0.45,146093,1,MEDIUM
NMB-AGRI-00115,0.56640625,0.5640031031807603,True,8.0,703000,45.5,0.45,143949,0,MEDIUM
NMB-AGRI-00204,0.5649157581764123,0.5583398590446359,True,3.0,1020000,31.2,0.45,143249,1,MEDIUM
NMB-AGRI-04394,0.5387634936211972,0.5583398590446359,False,7.6,658000,48.0,0.45,142214,0,MEDIUM
NMB-AGRI-02668,0.5788402848423194,0.5583398590446359,False,8.7,621000,50.8,0.45,141884,1,HIGH
NMB-AGRI-04887,0.56640625,0.5649671052631579,False,5.1,403000,76.6,0.45,138970,1,VERY_HIGH
NMB-AGRI-00872,0.5387634936211972,0.5689655172413793,False,6.5,413000,74.5,0.45,138465,1,VERY_HIGH
NMB-AGRI-00971,0.56640625,0.5649671052631579,False,7.7,652000,47.1,0.45,138285,1,MEDIUM
NMB-AGRI-03227,0.5649157581764123,0.5583398590446359,True,9.0,859000,35.7,0.45,137925,0,MEDIUM
NMB-AGRI-01771,0.5387634936211972,0.5689655172413793,True,3.6,538000,56.6,0.45,137106,0,HIGH
NMB-AGRI-00359,0.56640625,0.5640031031807603,True,9.7,555000,54.4,0.45,135827,0,HIGH
NMB-AGRI-03058,0.5788402848423194,0.5583398590446359,False,5.9,908000,33.2,0.45,135592,1,MEDIUM
NMB-AGRI-02511,0.5788402848423194,0.5649671052631579,False,1.4,590000,50.8,0.45,135005,1,HIGH
NMB-AGRI-02018,0.5649157581764123,0.5640031031807603,True,3.7,635000,46.4,0.45,132556,1,MEDIUM
NMB-AGRI-04557,0.56640625,0.5640031031807603,False,1.9,504000,57.9,0.45,131304,1,HIGH
NMB-AGRI-01132,0.56640625,0.5583398590446359,False,9.4,553000,52.6,0.45,130959,1,HIGH
NMB-AGRI-03478,0.56640625,0.5640031031807603,True,4.4,686000,42.4,0.45,130865,0,MEDIUM
NMB-AGRI-00740,0.572020725388601,0.5689655172413793,False,6.3,494000,58.7,0.45,130416,1,HIGH
NMB-AGRI-03939,0.5649157581764123,0.5583398590446359,False,3.2,489000,59.0,0.45,129741,1,HIGH
NMB-AGRI-00796,0.56640625,0.5583398590446359,True,7.8,597000,48.1,0.45,129344,1,MEDIUM
NMB-AGRI-02867,0.5649157581764123,0.5649671052631579,False,3.6,482000,59.5,0.45,129154,0,HIGH
NMB-AGRI-01161,0.5387634936211972,0.5649671052631579,False,2.2,545000,52.3,0.45,128233,1,HIGH
NMB-AGRI-02852,0.5649157581764123,0.5583398590446359,False,1.9,559000,50.6,0.45,127315,1,HIGH
NMB-AGRI-01649,0.5649157581764123,0.5649671052631579,False,1.1,441000,64.1,0.45,127284,0,HIGH
NMB-AGRI-00127,0.5649157581764123,0.5640031031807603,True,0.9,455000,62.1,0.45,127125,1,HIGH
NMB-AGRI-01396,0.572020725388601,0.5689655172413793,True,3.7,533000,53.0,0.45,127093,0,HIGH
NMB-AGRI-00785,0.5387634936211972,0.5689655172413793,True,4.2,498000,56.2,0.45,125994,1,HIGH
NMB-AGRI-01940,0.572020725388601,0.5649671052631579,False,1.5,990000,28.2,0.45,125541,1,LOW
NMB-AGRI-04723,0.56640625,0.5640031031807603,True,4.6,765000,36.3,0.45,125133,0,MEDIUM
NMB-AGRI-04457,0.5649157581764123,0.5583398590446359,True,7.0,583000,47.6,0.45,124891,1,MEDIUM
NMB-AGRI-01176,0.572020725388601,0.5583398590446359,False,8.4,449000,60.9,0.45,122997,0,HIGH
NMB-AGRI-04353,0.56640625,0.5649671052631579,True,4.0,730000,37.1,0.45,121814,1,MEDIUM
NMB-AGRI-01235,0.56640625,0.5640031031807603,False,9.3,528000,50.4,0.45,119652,1,HIGH
NMB-AGRI-04624,0.5649157581764123,0.5583398590446359,False,8.3,583000,45.4,0.45,119127,1,MEDIUM
NMB-AGRI-03195,0.56640625,0.5689655172413793,True,2.1,570000,46.4,0.45,118950,1,MEDIUM
NMB-AGRI-04907,0.5649157581764123,0.5649671052631579,True,9.8,663000,39.8,0.45,118739,1,MEDIUM
NMB-AGRI-02554,0.5649157581764123,0.5649671052631579,True,2.3,717000,36.8,0.45,118621,0,MEDIUM
NMB-AGRI-02255,0.5649157581764123,0.5689655172413793,True,3.5,618000,42.3,0.45,117620,1,MEDIUM
NMB-AGRI-02428,0.5649157581764123,0.5649671052631579,True,9.3,497000,52.3,0.45,116864,0,HIGH
NMB-AGRI-04083,0.56640625,0.5689655172413793,True,2.4,483000,52.8,0.45,114797,1,HIGH
NMB-AGRI-04837,0.5649157581764123,0.5649671052631579,False,0.6,534000,47.1,0.45,113301,0,MEDIUM
NMB-AGRI-02485,0.56640625,0.5689655172413793,True,2.4,575000,43.6,0.45,112884,0,MEDIUM
NMB-AGRI-04828,0.572020725388601,0.5640031031807603,True,2.8,565000,44.1,0.45,112107,1,MEDIUM
NMB-AGRI-02159,0.56640625,0.5689655172413793,True,7.0,577000,42.0,0.45,109049,1,MEDIUM
NMB-AGRI-00921,0.56640625,0.5640031031807603,True,8.9,405000,58.8,0.45,107223,0,HIGH
NMB-AGRI-04077,0.5649157581764123,0.5689655172413793,False,3.6,352000,65.7,0.45,104110,0,HIGH
NMB-AGRI-04536,0.5649157581764123,0.5649671052631579,True,7.2,502000,46.0,0.45,103898,0,MEDIUM
NMB-AGRI-04521,0.56640625,0.5689655172413793,True,3.7,625000,36.7,0.45,103265,0,MEDIUM
NMB-AGRI-04260,0.5387634936211972,0.5640031031807603,True,4.8,389000,58.3,0.45,101990,0,HIGH
NMB-AGRI-03696,0.56640625,0.5649671052631579,True,4.5,487000,46.0,0.45,100904,1,MEDIUM
NMB-AGRI-03739,0.5387634936211972,0.5583398590446359,True,9.0,423000,52.7,0.45,100375,0,HIGH
NMB-AGRI-00002,0.5788402848423194,0.5689655172413793,True,4.4,568000,39.0,0.45,99561,0,MEDIUM
NMB-AGRI-04928,0.5387634936211972,0.5640031031807603,True,7.4,435000,50.3,0.45,98474,1,HIGH
NMB-AGRI-00587,0.5387634936211972,0.5640031031807603,False,5.7,339000,64.5,0.45,98356,0,HIGH
NMB-AGRI-01989,0.572020725388601,0.5583398590446359,True,8.7,539000,40.5,0.45,98173,0,MEDIUM
NMB-AGRI-04286,0.56640625,0.5583398590446359,True,9.2,881000,24.7,0.45,97801,0,LOW
NMB-AGRI-00556,0.5788402848423194,0.5640031031807603,False,4.3,377000,56.4,0.45,95670,0,HIGH
