farmer_id,region,coop_member,farm_size_hectares,primary_crop,mobile_money_inflow,subsidy_status,loan_amount_requested,default_flag
NMB-AGRI-04274,Mwanza,1,1.8,Maize,1548492.695519419,1,3854000.0,1
NMB-AGRI-04275,Morogoro,0,2.2,Rice,1617983.016213662,0,4702000.0,0
NMB-AGRI-04276,Mwanza,1,6.5,Cashew,9303968.175261198,0,2068000.0,0
NMB-AGRI-04277,Arusha,0,6.4,Cashew,8457956.482931152,1,1357000.0,1
NMB-AGRI-04278,Mwanza,1,5.7,Cashew,6488171.030694825,0,1286000.0,1
NMB-AGRI-04279,Mbeya,1,2.9,Maize,1846671.6973695061,0,2560000.0,0
NMB-AGRI-04280,Morogoro,0,4.0,Cashew,2579635.361624692,0,1020000.0,0
NMB-AGRI-04281,Arusha,0,1.4,Cashew,844507.4280380905,1,3430000.0,0
NMB-AGRI-04282,Mwanza,0,2.7,Rice,3014001.000610407,0,1968000.0,1
NMB-AGRI-04283,Morogoro,1,9.0,Coffee,5540065.168260023,0,1751000.0,1
NMB-AGRI-04284,Morogoro,1,9.8,Coffee,13157746.548853807,1,2414000.0,0
NMB-AGRI-04285,Arusha,1,6.7,Cashew,10002865.512189459,0,2804000.0,1
NMB-AGRI-04286,Mwanza,1,9.2,Cashew,7970403.29931972,1,881000.0,0
NMB-AGRI-04287,Morogoro,1,6.6,Cashew,6294220.9899828425,0,3597000.0,1
NMB-AGRI-04288,Morogoro,0,0.8,Cashew,969333.741588543,0,4438000.0,0
NMB-AGRI-04289,Dodoma,0,10.0,Coffee,14371530.06325766,0,1534000.0,1
NMB-AGRI-04290,Morogoro,0,1.4,Rice,1951731.2829789391,0,1066000.0,0
NMB-AGRI-04291,Dodoma,1,7.0,Maize,3903142.8012489397,0,3850000.0,1
NMB-AGRI-04292,Mwanza,1,2.9,Cashew,1940308.2274146185,0,1081000.0,0
NMB-AGRI-04293,Mwanza,0,4.2,Cashew,5269308.233942728,1,398000.0,1
NMB-AGRI-04294,Mwanza,1,6.6,Coffee,7846694.513014152,0,3172000.0,1
NMB-AGRI-04295,Mbeya,1,4.6,Cashew,2912805.532584567,1,1351000.0,1
NMB-AGRI-04296,Mwanza,1,2.9,Rice,2905987.287804546,0,1025000.0,0
NMB-AGRI-04297,Morogoro,0,3.7,Rice,4739014.135015594,0,4912000.0,1
NMB-AGRI-04298,Arusha,0,3.7,Cashew,2659488.5243719667,1,1601000.0,1
NMB-AGRI-04299,Dodoma,1,9.6,Coffee,13164361.303052794,0,4537000.0,1
NMB-AGRI-04300,Mbeya,1,8.1,Cashew,4479071.37604498,1,1055000.0,1
NMB-AGRI-04301,Mwanza,1,4.9,Cashew,6282755.916833564,0,4131000.0,1
NMB-AGRI-04302,Mwanza,0,2.4,Coffee,2677965.3594956887,0,2610000.0,1
NMB-AGRI-04303,Arusha,0,8.2,Rice,6684634.642565662,0,577000.0,0
NMB-AGRI-04304,Arusha,1,2.0,Maize,2441865.0966838226,0,3721000.0,1
NMB-AGRI-04305,Mbeya,1,2.5,Cashew,3205914.487877899,0,4482000.0,0
NMB-AGRI-04306,Dodoma,1,4.0,Rice,5735595.885215877,1,982000.0,0
NMB-AGRI-04307,Mwanza,1,8.9,Cashew,7723194.582172946,0,3683000.0,0
NMB-AGRI-04308,Mbeya,0,1.8,Maize,2134830.124763919,0,2336000.0,0
NMB-AGRI-04309,Morogoro,1,1.7,Coffee,1874447.6707889743,1,3819000.0,1
NMB-AGRI-04310,Morogoro,1,5.2,Rice,5331071.561176861,1,3627000.0,0
NMB-AGRI-04311,Mbeya,0,3.1,Maize,4310291.069880618,0,328000.0,1
NMB-AGRI-04312,Mwanza,1,5.9,Cashew,2968687.153416562,0,1058000.0,1
NMB-AGRI-04313,Mbeya,0,4.8,Maize,3754135.7092972687,0,2461000.0,0
NMB-AGRI-04314,Mwanza,0,4.6,Rice,4776075.301906218,0,4681000.0,0
NMB-AGRI-04315,Arusha,0,1.6,Coffee,1085269.218618484,0,1842000.0,1
NMB-AGRI-04316,Mbeya,0,1.8,Cashew,2534159.760718965,1,3219000.0,1
NMB-AGRI-04317,Mwanza,0,8.3,Coffee,9525039.476188026,0,258000.0,0
NMB-AGRI-04318,Mbeya,1,8.9,Coffee,8703158.65222471,0,3613000.0,1
NMB-AGRI-04319,Mbeya,1,2.7,Maize,3549694.749479967,1,3095000.0,0
NMB-AGRI-04320,Mwanza,1,1.6,Maize,1521417.906344166,0,3634000.0,1
NMB-AGRI-04321,Mwanza,0,1.0,Rice,1058653.0119300094,1,4542000.0,1
NMB-AGRI-04322,Dodoma,0,6.3,Rice,3167331.2719897022,0,903000.0,1
NMB-AGRI-04323,Mbeya,1,7.3,Coffee,6319613.870424036,0,1456000.0,0
NMB-AGRI-04324,Morogoro,0,4.0,Rice,2555161.889403879,1,4980000.0,0
NMB-AGRI-04325,Mbeya,0,7.0,Coffee,8327820.764636038,0,950000.0,0
NMB-AGRI-04326,Mbeya,1,7.3,Cashew,7146896.800522856,1,3659000.0,1
NMB-AGRI-04327,Mwanza,1,9.4,Coffee,7536521.038152169,0,3680000.0,0
NMB-AGRI-04328,Mbeya,1,1.1,Rice,1064615.5733089168,1,3478000.0,1
NMB-AGRI-04329,Mbeya,1,2.3,Rice,1632148.7422880959,0,1292000.0,0
NMB-AGRI-04330,Morogoro,0,1.2,Coffee,1710103.9589833687,0,1233000.0,1
NMB-AGRI-04331,Mwanza,1,8.7,Maize,4819561.903192943,0,3398000.0,1
NMB-AGRI-04332,Mbeya,0,8.0,Coffee,10923336.282368962,0,1094000.0,1
NMB-AGRI-04333,Arusha,1,6.0,Coffee,6068152.732400105,0,3376000.0,0
NMB-AGRI-04334,Dodoma,0,1.3,Maize,1454630.4449804623,0,2564000.0,1
NMB-AGRI-04335,Morogoro,1,3.1,Cashew,2488077.424816982,0,2056000.0,0
NMB-AGRI-04336,Mbeya,0,3.3,Maize,4840102.135421259,0,1641000.0,1
NMB-AGRI-04337,Arusha,1,5.8,Rice,4534735.559413041,1,4748000.0,1
NMB-AGRI-04338,Mbeya,1,3.0,Maize,3266633.9914209126,0,2639000.0,1
NMB-AGRI-04339,Mbeya,1,1.2,Rice,1792100.0461285545,0,2894000.0,1
NMB-AGRI-04340,Mwanza,1,7.4,Rice,10220098.533237498,0,4756000.0,0
NMB-AGRI-04341,Mwanza,1,3.3,Coffee,3419888.42344415,0,3339000.0,0
NMB-AGRI-04342,Mwanza,1,4.8,Coffee,7153797.710242617,1,4798000.0,0
NMB-AGRI-04343,Arusha,1,1.7,Cashew,2042328.764945445,0,711000.0,1
NMB-AGRI-04344,Mbeya,1,8.1,Rice,5740473.370748655,0,4264000.0,0
NMB-AGRI-04345,Dodoma,1,5.9,Coffee,5343017.641571258,0,1810000.0,1
NMB-AGRI-04346,Morogoro,1,9.1,Rice,7593889.339505114,1,4090000.0,0
NMB-AGRI-04347,Mwanza,1,5.2,Cashew,4388871.283010184,0,4307000.0,1
NMB-AGRI-04348,Mwanza,1,9.4,Rice,11848290.529982744,1,1503000.0,0
NMB-AGRI-04349,Mbeya,1,9.0,Cashew,9758366.345455142,0,2162000.0,0
NMB-AGRI-04350,Mbeya,1,6.0,Cashew,3228556.269537171,1,3685000.0,1
NMB-AGRI-04351,Arusha,1,9.4,Cashew,12948015.746319177,0,675000.0,1
NMB-AGRI-04352,Arusha,0,3.6,Coffee,2868466.1057285923,1,3827000.0,0
NMB-AGRI-04353,Mwanza,1,4.0,Maize,5988299.507652575,0,730000.0,1
NMB-AGRI-04354,Mbeya,1,0.9,Maize,1308771.6573013072,0,4589000.0,1
NMB-AGRI-04355,Dodoma,1,6.1,Coffee,8787237.371759987,1,1526000.0,0
NMB-AGRI-04356,Morogoro,1,7.4,Rice,9702344.270073406,0,2963000.0,0
NMB-AGRI-04357,Mbeya,0,7.8,Coffee,5620783.987131632,0,762000.0,0
NMB-AGRI-04358,Mbeya,1,1.9,Rice,1962002.2136546858,1,1494000.0,1
NMB-AGRI-04359,Arusha,1,4.7,Cashew,3404222.3460773807,0,2139000.0,1
NMB-AGRI-04360,Morogoro,1,2.2,Coffee,1671286.0022956885,0,2538000.0,1
NMB-AGRI-04361,Mwanza,0,6.8,Maize,7554472.032166687,0,200000.0,0
NMB-AGRI-04362,Mbeya,1,2.0,Rice,1081667.0907061268,0,4466000.0,0
NMB-AGRI-04363,Mwanza,1,9.1,Coffee,13372072.95806844,1,237000.0,1
NMB-AGRI-04364,Mbeya,0,2.7,Coffee,3830417.5659605046,0,3914000.0,0
NMB-AGRI-04365,Mwanza,0,3.3,Rice,2906532.9881204753,0,2459000.0,0
NMB-AGRI-04366,Morogoro,0,8.6,Cashew,8732633.052859452,0,2715000.0,0
NMB-AGRI-04367,Arusha,1,4.9,Cashew,4733985.154412019,0,1200000.0,1
NMB-AGRI-04368,Morogoro,0,0.7,Cashew,967539.8450322289,1,3115000.0,0
NMB-AGRI-04369,Dodoma,0,5.2,Cashew,6180729.756843777,1,2779000.0,0
NMB-AGRI-04370,Arusha,1,1.3,Rice,1011544.6216516633,0,988000.0,1
NMB-AGRI-04371,Morogoro,0,9.9,Maize,9373728.419206439,0,1343000.0,1
NMB-AGRI-04372,Dodoma,0,6.1,Coffee,5666692.451689258,1,521000.0,1
NMB-AGRI-04373,Mbeya,1,2.9,Coffee,4232071.988023364,0,518000.0,0
NMB-AGRI-04374,Mbeya,1,5.9,Cashew,3984334.3720363746,0,266000.0,0
NMB-AGRI-04375,Mwanza,1,1.2,Rice,707491.6047533149,0,1258000.0,1
NMB-AGRI-04376,Arusha,1,8.1,Maize,11183012.54050969,0,3462000.0,0
NMB-AGRI-04377,Mbeya,1,9.3,Maize,12989179.7024046,1,1718000.0,1
NMB-AGRI-04378,Arusha,1,8.8,Coffee,12071303.97362705,0,1845000.0,0
NMB-AGRI-04379,Mbeya,0,3.7,Cashew,3740614.5878145588,1,833000.0,0
NMB-AGRI-04380,Mwanza,0,3.6,Coffee,4175079.941770057,0,2962000.0,0
NMB-AGRI-04381,Morogoro,1,0.8,Coffee,850690.4380487871,0,1842000.0,1
NMB-AGRI-04382,Mwanza,0,6.7,Maize,3815300.434564486,1,3446000.0,0
NMB-AGRI-04383,Dodoma,1,5.6,Rice,6136675.422644044,1,3759000.0,1
NMB-AGRI-04384,Mbeya,1,4.9,Maize,2516709.3215548946,1,3007000.0,1
NMB-AGRI-04385,Dodoma,0,9.1,Coffee,7507385.426969484,0,1525000.0,1
NMB-AGRI-04386,Dodoma,0,2.1,Cashew,3007814.409333651,1,2641000.0,0
NMB-AGRI-04387,Arusha,0,0.6,Cashew,482427.16178148455,0,1409000.0,0
NMB-AGRI-04388,Mbeya,1,1.2,Rice,1727791.9711730976,0,4534000.0,0
NMB-AGRI-04389,Dodoma,1,2.6,Rice,1950348.2885880352,0,3879000.0,0
NMB-AGRI-04390,Morogoro,1,0.8,Rice,651649.792369226,0,2566000.0,1
NMB-AGRI-04391,Dodoma,0,5.3,Coffee,5980559.731124334,1,4834000.0,1
NMB-AGRI-04392,Morogoro,1,3.5,Coffee,4415694.404762532,0,2824000.0,1
NMB-AGRI-04393,Arusha,1,2.2,Rice,2203053.089610745,0,1777000.0,1
NMB-AGRI-04394,Dodoma,0,7.6,Cashew,10504079.222675582,0,658000.0,0
NMB-AGRI-04395,Mwanza,1,2.4,Cashew,1296577.0118654862,0,2810000.0,0
NMB-AGRI-04396,Arusha,1,7.0,Cashew,9955363.870440595,0,4330000.0,1
NMB-AGRI-04397,Morogoro,0,3.8,Coffee,2645969.639602551,0,4360000.0,0
NMB-AGRI-04398,Arusha,1,5.4,Maize,7474889.223457143,0,3102000.0,1
NMB-AGRI-04399,Dodoma,0,9.4,Cashew,8468113.887171976,0,2089000.0,1
NMB-AGRI-04400,Mbeya,1,0.9,Cashew,1199481.350283934,1,3321000.0,1
NMB-AGRI-04401,Mbeya,0,5.3,Cashew,6209827.413959584,0,3858000.0,0
NMB-AGRI-04402,Morogoro,1,8.6,Rice,5813098.039313054,0,2176000.0,0
NMB-AGRI-04403,Morogoro,1,6.1,Coffee,8650090.176276835,1,2486000.0,1
NMB-AGRI-04404,Mbeya,1,3.1,Rice,2311103.9105142253,0,3467000.0,1
NMB-AGRI-04405,Morogoro,1,4.3,Rice,3199802.510388496,1,4408000.0,1
NMB-AGRI-04406,Arusha,1,7.0,Maize,9199252.276461665,0,3997000.0,1
NMB-AGRI-04407,Mwanza,1,9.0,Rice,5452859.300152689,1,307000.0,0
NMB-AGRI-04408,Mwanza,1,0.9,Maize,649832.3157334143,0,797000.0,1
NMB-AGRI-04409,Arusha,1,1.2,Rice,1204413.0881052748,0,4293000.0,0
NMB-AGRI-04410,Mwanza,1,3.6,Cashew,4789717.303271849,0,4202000.0,1
NMB-AGRI-04411,Dodoma,1,2.7,Coffee,1748206.7317906222,0,2066000.0,1
NMB-AGRI-04412,Arusha,1,3.0,Rice,3143004.703537039,1,3005000.0,1
NMB-AGRI-04413,Morogoro,1,2.6,Maize,3149225.538687643,0,4548000.0,1
NMB-AGRI-04414,Arusha,1,2.4,Coffee,3265428.539318283,0,4575000.0,0
NMB-AGRI-04415,Mbeya,0,1.7,Maize,2440461.452343773,0,3959000.0,1
NMB-AGRI-04416,Morogoro,0,9.4,Cashew,12075615.196007965,1,1206000.0,1
NMB-AGRI-04417,Mbeya,0,1.9,Rice,2190373.9566218033,1,3705000.0,0
NMB-AGRI-04418,Morogoro,1,2.4,Coffee,2240688.204750638,0,685000.0,0
NMB-AGRI-04419,Mwanza,0,2.8,Cashew,1713908.4317275751,0,4491000.0,0
NMB-AGRI-04420,Arusha,1,9.4,Rice,11371529.609739901,0,916000.0,1
NMB-AGRI-04421,Dodoma,1,7.7,Rice,11494077.244461248,0,3379000.0,1
NMB-AGRI-04422,Morogoro,0,8.0,Maize,9894084.7578568,0,3129000.0,0
NMB-AGRI-04423,Morogoro,1,1.5,Maize,775066.6406065894,0,3929000.0,0
NMB-AGRI-04424,Mbeya,0,8.4,Cashew,8368583.815551446,1,2848000.0,1
NMB-AGRI-04425,Mwanza,0,4.4,Maize,4904445.182924778,1,486000.0,1
NMB-AGRI-04426,Mbeya,1,3.0,Cashew,3569022.603308529,0,3588000.0,1
NMB-AGRI-04427,Mbeya,1,6.0,Cashew,7318355.013604252,0,2039000.0,1
NMB-AGRI-04428,Mwanza,1,8.3,Cashew,8782300.062097149,1,1737000.0,0
NMB-AGRI-04429,Dodoma,0,7.9,Maize,5714546.628600498,0,4960000.0,1
NMB-AGRI-04430,Mbeya,1,9.0,Coffee,12979805.95328892,0,3034000.0,1
NMB-AGRI-04431,Mbeya,0,9.3,Cashew,11128998.149272058,1,3611000.0,1
NMB-AGRI-04432,Morogoro,0,2.8,Coffee,2063152.1032343465,0,2726000.0,1
NMB-AGRI-04433,Mwanza,0,4.5,Rice,3700448.245216228,0,3896000.0,1
NMB-AGRI-04434,Arusha,0,0.6,Maize,853156.6023782218,0,3810000.0,1
NMB-AGRI-04435,Dodoma,0,8.9,Maize,12348618.161695288,0,3354000.0,0
NMB-AGRI-04436,Dodoma,0,2.0,Coffee,1810292.8767161793,0,4989000.0,1
NMB-AGRI-04437,Mwanza,1,8.7,Rice,4683272.831325623,0,2407000.0,0
NMB-AGRI-04438,Morogoro,0,3.6,Rice,1974590.5280181773,0,3590000.0,0
NMB-AGRI-04439,Morogoro,0,4.0,Cashew,3135673.1636735564,1,4029000.0,1
NMB-AGRI-04440,Mwanza,0,0.9,Maize,1016209.9974050997,0,2005000.0,1
NMB-AGRI-04441,Morogoro,1,3.6,Rice,3903100.6872044224,0,2394000.0,1
NMB-AGRI-04442,Dodoma,0,8.9,Rice,10091067.303801091,0,4852000.0,0
NMB-AGRI-04443,Dodoma,1,0.7,Cashew,852098.0803524746,0,355000.0,0
NMB-AGRI-04444,Arusha,1,4.4,Cashew,2283741.915808049,1,1809000.0,1
NMB-AGRI-04445,Mwanza,0,0.8,Coffee,484068.4761379543,0,2534000.0,0
NMB-AGRI-04446,Mbeya,1,4.0,Maize,3437933.807308851,0,207000.0,0
NMB-AGRI-04447,Mbeya,0,2.1,Rice,1375205.9947953217,0,4516000.0,1
NMB-AGRI-04448,Arusha,1,2.9,Coffee,1668428.1233792072,0,1574000.0,0
NMB-AGRI-04449,Arusha,1,8.8,Maize,10040486.684776522,0,1437000.0,1
NMB-AGRI-04450,Morogoro,0,4.6,Coffee,6050547.796459055,0,4138000.0,0
NMB-AGRI-04451,Arusha,0,3.1,Maize,3883142.6380462754,0,1534000.0,1
NMB-AGRI-04452,Arusha,1,6.1,Maize,8033942.649515993,1,3357000.0,0
NMB-AGRI-04453,Mbeya,1,1.9,Rice,2215127.4337099665,1,4143000.0,1
NMB-AGRI-04454,Morogoro,0,3.0,Maize,3706035.9654426067,1,4004000.0,1
NMB-AGRI-04455,Arusha,1,5.7,Cashew,4399139.0129873175,1,3953000.0,1
NMB-AGRI-04456,Arusha,1,2.8,Rice,4180422.5015956596,1,625000.0,0
NMB-AGRI-04457,Morogoro,1,7.0,Cashew,4782159.58145721,1,583000.0,1
NMB-AGRI-04458,Mwanza,0,5.2,Coffee,3715368.1468247892,0,1672000.0,1
NMB-AGRI-04459,Morogoro,1,7.8,Coffee,6153590.288163605,0,373000.0,1
NMB-AGRI-04460,Mbeya,1,9.5,Maize,14015658.0860125,1,2602000.0,1
NMB-AGRI-04461,Mwanza,0,1.6,Maize,2381261.7429662496,0,2095000.0,0
NMB-AGRI-04462,Dodoma,1,3.7,Cashew,4791106.873914041,0,2874000.0,0
NMB-AGRI-04463,Morogoro,1,3.5,Cashew,3951701.5949587184,0,1634000.0,0
NMB-AGRI-04464,Mbeya,1,1.9,Cashew,1938118.8928507655,0,2532000.0,0
NMB-AGRI-04465,Mwanza,0,8.2,Coffee,12059090.934632134,0,1807000.0,1
NMB-AGRI-04466,Morogoro,1,7.7,Cashew,9206295.582008505,0,1137000.0,1
NMB-AGRI-04467,Arusha,0,5.1,Rice,7368123.654462754,0,3317000.0,1
NMB-AGRI-04468,Morogoro,1,5.6,Rice,4572684.477074694,1,3432000.0,0
NMB-AGRI-04469,Dodoma,0,1.1,Coffee,917152.2714965222,1,4180000.0,0
NMB-AGRI-04470,Morogoro,1,5.8,Cashew,7857402.645886926,1,4399000.0,1
NMB-AGRI-04471,Mwanza,1,8.0,Cashew,5198839.364682355,1,3581000.0,1
NMB-AGRI-04472,Mwanza,0,6.0,Maize,8675567.167776454,0,3500000.0,1
NMB-AGRI-04473,Morogoro,1,3.0,Rice,3022423.0639902223,0,472000.0,1
NMB-AGRI-04474,Mwanza,1,6.8,Coffee,9699614.374369143,0,727000.0,0
NMB-AGRI-04475,Arusha,0,3.9,Cashew,3263491.8760306714,1,4100000.0,1
NMB-AGRI-04476,Morogoro,1,5.7,Maize,6930965.753594563,0,1318000.0,0
NMB-AGRI-04477,Arusha,1,5.1,Coffee,5012663.122060717,1,1907000.0,0
NMB-AGRI-04478,Arusha,0,4.1,Coffee,4619894.884006439,0,897000.0,0
NMB-AGRI-04479,Mbeya,0,7.3,Rice,7331919.1999158105,1,1137000.0,0
NMB-AGRI-04480,Morogoro,0,8.9,Cashew,13057328.994605118,0,3922000.0,1
NMB-AGRI-04481,Mwanza,0,0.5,Coffee,596052.6989069586,1,1457000.0,0
NMB-AGRI-04482,Arusha,1,9.4,Maize,7062398.305087366,0,2355000.0,1
NMB-AGRI-04483,Mbeya,0,5.4,Maize,7612255.378287457,0,928000.0,0
NMB-AGRI-04484,Morogoro,1,7.2,Coffee,5717014.1147167515,0,3454000.0,1
NMB-AGRI-04485,Morogoro,1,8.6,Maize,7495803.853987363,1,3696000.0,1
NMB-AGRI-04486,Dodoma,0,4.9,Coffee,2950406.120299046,0,1936000.0,1
NMB-AGRI-04487,Dodoma,1,8.4,Maize,11759718.766288003,1,3967000.0,1
NMB-AGRI-04488,Arusha,1,2.2,Coffee,1729446.4511012987,1,1352000.0,0
NMB-AGRI-04489,Dodoma,1,2.0,Coffee,1517835.2358627648,1,3521000.0,0
NMB-AGRI-04490,Arusha,0,6.7,Coffee,9515759.406566191,0,3704000.0,1
NMB-AGRI-04491,Mwanza,0,8.8,Maize,11488636.389164293,0,4850000.0,1
NMB-AGRI-04492,Arusha,1,9.0,Coffee,5769710.293674369,0,1315000.0,0
NMB-AGRI-04493,Dodoma,1,6.6,Rice,8377541.725764292,1,650000.0,1
NMB-AGRI-04494,Mwanza,1,5.5,Coffee,7771682.039295848,1,1463000.0,0
NMB-AGRI-04495,Dodoma,1,3.6,Cashew,2082640.3855586783,1,790000.0,1
NMB-AGRI-04496,Arusha,0,9.8,Cashew,12987106.950064817,0,1015000.0,0
NMB-AGRI-04497,Mbeya,1,3.5,Rice,3665970.181555696,0,1804000.0,0
NMB-AGRI-04498,Morogoro,0,7.6,Coffee,8885900.615278885,1,2187000.0,1
NMB-AGRI-04499,Dodoma,0,5.6,Cashew,5559984.297867646,0,4538000.0,1
NMB-AGRI-04500,Arusha,1,6.3,Coffee,7546159.434903255,1,1139000.0,0
NMB-AGRI-04501,Mwanza,0,4.2,Cashew,2243211.0190003635,0,4864000.0,0
NMB-AGRI-04502,Dodoma,1,9.7,Maize,12248255.215265851,0,4089000.0,0
NMB-AGRI-04503,Dodoma,1,5.9,Maize,3146727.8173678545,1,4431000.0,1
NMB-AGRI-04504,Morogoro,0,9.4,Rice,8979818.568825029,0,4661000.0,1
NMB-AGRI-04505,Arusha,1,0.6,Rice,390578.9958781769,0,3816000.0,1
NMB-AGRI-04506,Mbeya,1,5.9,Coffee,7809088.236372713,1,3986000.0,1
NMB-AGRI-04507,Mwanza,1,7.3,Rice,5939724.63698238,0,2302000.0,0
NMB-AGRI-04508,Arusha,0,7.6,Coffee,7251110.938992926,1,2650000.0,1
NMB-AGRI-04509,Mwanza,0,9.1,Maize,8451631.745814636,1,4676000.0,0
NMB-AGRI-04510,Dodoma,1,0.5,Maize,636250.9828423533,0,2016000.0,0
NMB-AGRI-04511,Morogoro,0,0.5,Cashew,490572.17989798775,0,401000.0,0
NMB-AGRI-04512,Morogoro,0,5.0,Coffee,6444791.67505173,0,3861000.0,1
NMB-AGRI-04513,Mbeya,1,0.8,Maize,458806.6214421402,0,2951000.0,1
NMB-AGRI-04514,Morogoro,0,9.8,Maize,6777620.885449352,0,4111000.0,0
NMB-AGRI-04515,Dodoma,1,2.6,Coffee,2733989.0490805376,1,563000.0,0
NMB-AGRI-04516,Mbeya,0,5.0,Cashew,7235441.623763475,0,3182000.0,0
NMB-AGRI-04517,Arusha,1,1.1,Cashew,632233.6313939583,0,1389000.0,0
NMB-AGRI-04518,Morogoro,1,5.5,Cashew,2986963.1888627536,0,4536000.0,1
NMB-AGRI-04519,Mbeya,0,4.1,Cashew,2691857.7672042083,0,728000.0,1
NMB-AGRI-04520,Dodoma,0,0.9,Maize,1027037.8159741409,0,4247000.0,1
NMB-AGRI-04521,Mwanza,1,3.7,Coffee,3326273.791679915,1,625000.0,0
NMB-AGRI-04522,Mwanza,1,4.2,Coffee,5567319.993554283,0,320000.0,1
NMB-AGRI-04523,Dodoma,1,9.9,Maize,5662138.199665521,0,1328000.0,0
NMB-AGRI-04524,Dodoma,0,2.5,Maize,1741035.2170367527,0,1799000.0,0
NMB-AGRI-04525,Mwanza,0,5.7,Maize,4560150.511149906,0,3207000.0,1
NMB-AGRI-04526,Mbeya,1,9.9,Rice,11154627.858218975,0,832000.0,0
NMB-AGRI-04527,Mwanza,1,8.0,Coffee,9481381.522412378,1,2299000.0,0
NMB-AGRI-04528,Dodoma,1,9.9,Coffee,6179612.610241362,0,1180000.0,0
NMB-AGRI-04529,Morogoro,1,9.7,Coffee,14004905.677219871,0,4305000.0,1
NMB-AGRI-04530,Arusha,1,5.2,Cashew,4373429.502989087,0,416000.0,1
NMB-AGRI-04531,Morogoro,1,7.1,Maize,8613498.217302008,0,1909000.0,1
NMB-AGRI-04532,Morogoro,0,1.5,Maize,1536311.5784215482,0,3231000.0,1
NMB-AGRI-04533,Dodoma,1,4.7,Maize,3396963.133671401,0,4583000.0,1
NMB-AGRI-04534,Mwanza,1,8.2,Rice,11039072.249546371,0,4366000.0,0
NMB-AGRI-04535,Mbeya,0,5.3,Coffee,6986661.549417228,0,4497000.0,1
NMB-AGRI-04536,Morogoro,1,7.2,Maize,6451717.348200168,0,502000.0,0
NMB-AGRI-04537,Mwanza,1,7.6,Rice,8273417.6512733,0,4236000.0,0
NMB-AGRI-04538,Mbeya,1,2.9,Maize,2197694.518214225,0,3944000.0,1
NMB-AGRI-04539,Morogoro,1,8.8,Cashew,10470694.332967453,1,4532000.0,1
NMB-AGRI-04540,Mbeya,1,4.9,Coffee,3964231.381840114,0,1696000.0,0
NMB-AGRI-04541,Mwanza,0,2.5,Rice,3360196.835955587,1,4576000.0,1
NMB-AGRI-04542,Arusha,1,8.7,Maize,6241250.407212286,0,2133000.0,1
NMB-AGRI-04543,Mwanza,1,4.5,Coffee,2316615.4026830886,0,3244000.0,0
NMB-AGRI-04544,Dodoma,1,7.6,Rice,5840661.118956179,0,2236000.0,1
NMB-AGRI-04545,Mbeya,0,5.7,Coffee,3938999.1728190742,1,2253000.0,0
NMB-AGRI-04546,Arusha,0,4.1,Coffee,4133974.402872189,0,2824000.0,1
NMB-AGRI-04547,Mbeya,1,8.2,Cashew,5770366.991583926,0,1908000.0,1
NMB-AGRI-04548,Mbeya,1,6.1,Coffee,7705458.211388918,0,4005000.0,1
NMB-AGRI-04549,Morogoro,1,4.2,Rice,3113756.6796168163,0,3241000.0,0
NMB-AGRI-04550,Dodoma,1,1.5,Coffee,1810452.2698689834,0,3511000.0,0
NMB-AGRI-04551,Mbeya,1,9.0,Rice,9706238.307123516,0,1309000.0,1
NMB-AGRI-04552,Mwanza,1,0.8,Coffee,1188999.8851775075,0,4854000.0,1
NMB-AGRI-04553,Mwanza,1,8.7,Maize,13049138.499980316,0,3369000.0,1
NMB-AGRI-04554,Morogoro,0,3.9,Cashew,5341151.724937587,0,1147000.0,1
NMB-AGRI-04555,Dodoma,1,6.6,Maize,8315890.237371756,0,3802000.0,1
NMB-AGRI-04556,Dodoma,1,9.3,Cashew,8244044.650205337,0,1034000.0,1
NMB-AGRI-04557,Mwanza,0,1.9,Rice,2381225.7815494766,0,504000.0,1
NMB-AGRI-04558,Arusha,0,5.9,Cashew,8594385.668768996,0,2732000.0,1
NMB-AGRI-04559,Morogoro,0,7.8,Coffee,4082345.0880844644,0,2857000.0,0
NMB-AGRI-04560,Morogoro,1,7.7,Coffee,7991943.191522589,0,1107000.0,0
NMB-AGRI-04561,Mwanza,0,5.5,Maize,3948990.6741363904,0,1872000.0,0
NMB-AGRI-04562,Mwanza,1,6.4,Cashew,6770408.421560642,0,4740000.0,0
NMB-AGRI-04563,Arusha,1,7.7,Rice,7441642.591143462,0,1568000.0,1
NMB-AGRI-04564,Arusha,1,8.5,Rice,9144032.943194417,0,947000.0,1
NMB-AGRI-04565,Dodoma,1,7.7,Coffee,8092409.104924176,0,4964000.0,0
NMB-AGRI-04566,Morogoro,0,3.9,Rice,5694417.452757392,0,1651000.0,0
NMB-AGRI-04567,Morogoro,1,10.0,Coffee,10521861.08934736,0,3465000.0,1
NMB-AGRI-04568,Mwanza,1,4.6,Coffee,6192667.605374389,1,1311000.0,0
NMB-AGRI-04569,Dodoma,1,0.7,Coffee,573874.2007605925,0,2841000.0,0
NMB-AGRI-04570,Morogoro,0,3.9,Maize,3658592.6862850906,0,2054000.0,0
NMB-AGRI-04571,Dodoma,1,1.7,Maize,1649702.9092761767,0,4816000.0,0
NMB-AGRI-04572,Dodoma,1,1.7,Coffee,1323837.6736701455,0,2277000.0,0
